   0.00659   0.01827 263.23978   9.75493   9.11191   8.50627   9.42519   9.76606   0.69026
   0.00672   0.01848 277.58252  10.28785   9.64860   9.04533   9.96125  10.30031   0.74930
   0.00684   0.01868 291.13684  10.79148  10.15579   9.55475  10.46783  10.80519   0.80510
   0.00696   0.01887 304.80533  11.30876  10.67658  10.07765  10.98816  11.32392   0.86706
   0.00709   0.01906 318.52350  11.82796  11.19932  10.60249  11.51042  11.84459   0.92928
   0.00303   0.01275  -4.26998   0.66502   0.00000   0.00000   0.29285   0.66503   0.01724
   0.00319   0.01304  -3.62684   0.66820   0.00000   0.00000   0.30016   0.66822   0.01867
   0.00342   0.01345  -2.20207   0.69157   0.00783   0.00000   0.32927   0.69160   0.02106
   0.00358   0.01375  -0.85788   0.72139   0.03724   0.00000   0.36300   0.72143   0.02305
   0.00376   0.01407   0.87241   0.76490   0.08843   0.00000   0.41043   0.76495   0.02543
   0.00392   0.01434   2.65124   0.81231   0.14063   0.00000   0.46110   0.81237   0.02775
   0.00407   0.01460   4.58644   0.86560   0.19881   0.00000   0.51742   0.86568   0.03023
   0.00423   0.01487   7.02841   0.93510   0.27318   0.00000   0.59002   0.93519   0.03329
   0.00437   0.01511   9.40649   1.00395   0.34618   0.00000   0.66149   1.00406   0.03628
   0.00450   0.01534  11.86094   1.07570   0.42184   0.00000   0.73570   1.07582   0.03938
   0.00461   0.01552  14.04331   1.14033   0.48949   0.00000   0.80224   1.14047   0.04216
   0.00484   0.01591  19.00772   1.29181   0.64723   0.04874   0.95766   1.29200   0.04875
   0.00505   0.01625  23.64480   1.44020   0.80079   0.18812   1.10932   1.44044   0.05545
   0.00528   0.01663  29.32796   1.62543   0.99164   0.38993   1.29809   1.62574   0.06411
   0.00552   0.01702  35.88184   1.84015   1.21203   0.61407   1.51640   1.84056   0.07462
   0.00574   0.01738  42.36456   2.05408   1.43097   0.83767   1.73350   2.05461   0.08562
   0.00597   0.01774  49.40945   2.28832   1.67014   1.08113   1.97088   2.28899   0.09821
   0.00616   0.01805  55.65322   2.49742   1.88324   1.29777   2.18253   2.49823   0.10994
   0.00639   0.01842  63.79639   2.77268   2.16327   1.58200   2.46085   2.77371   0.12625
   0.00660   0.01875  71.39709   3.03178   2.42651   1.84888   2.72263   3.03303   0.14232
   0.00679   0.01905  78.57859   3.27794   2.67641   2.10206   2.97122   3.27941   0.15805
   0.00703   0.01944  88.38807   3.61836   3.02151   2.45125   3.31472   3.62020   0.18123
   0.00727   0.01981  98.07211   3.95804   3.36554   2.79905   3.65730   3.96028   0.20562
   0.00749   0.02015 107.43998   4.28939   3.70091   3.13789   3.99135   4.29205   0.23038
   0.00772   0.02050 117.20490   4.63830   4.05381   3.49421   4.34298   4.64146   0.25771
   0.00794   0.02084 127.22639   5.00099   4.42041   3.86409   4.70839   5.00472   0.28783
   0.00815   0.02117 136.83496   5.35078   4.77385   4.22059   5.06073   5.35509   0.31764
   0.00835   0.02148 146.36813   5.70292   5.12945   4.57904   5.41535   5.70788   0.34960
   0.00856   0.02179 156.04271   6.06241   5.49240   4.94483   5.77735   6.06806   0.38308
   0.00876   0.02210 165.90488   6.43331   5.86673   5.32190   6.15079   6.43975   0.41940
   0.00895   0.02240 175.41891   6.79387   6.23055   5.68830   6.51380   6.80112   0.45587
   0.00914   0.02268 184.68965   7.14917   6.58896   6.04912   6.87148   7.15728   0.49345
   0.00933   0.02297 194.09682   7.51160   6.95453   6.41711   7.23634   7.52062   0.53265
   0.00952   0.02326 203.72124   7.88776   7.33385   6.79879   7.61502   7.89782   0.57570
   0.00970   0.02353 212.81657   8.24324   7.69231   7.15948   7.97287   8.25429   0.61639
   0.00987   0.02379 221.87881   8.60468   8.05669   7.52595   8.33675   8.61686   0.66118
   0.01005   0.02405 230.97339   8.96745   8.42241   7.89377   8.70196   8.98077   0.70616
   0.00369   0.01428  -3.58123   0.60177   0.00000   0.00000   0.26769   0.60177   0.01703
   0.00389   0.01462  -2.91479   0.60848   0.00000   0.00000   0.27807   0.60848   0.01835
   0.00418   0.01512  -1.50079   0.63514   0.00791   0.00000   0.30983   0.63515   0.02054
   0.00440   0.01548  -0.20344   0.66590   0.03734   0.00000   0.34406   0.66591   0.02237
   0.00463   0.01586   1.43572   0.70890   0.08755   0.00000   0.39054   0.70892   0.02456
   0.00483   0.01618   3.09877   0.75459   0.13756   0.00000   0.43913   0.75462   0.02668
   0.00502   0.01649   4.89029   0.80517   0.19260   0.00000   0.49239   0.80520   0.02894
   0.00523   0.01683   7.12218   0.86998   0.26185   0.00000   0.55994   0.87002   0.03173
   0.00541   0.01711   9.27623   0.93349   0.32914   0.00000   0.62578   0.93354   0.03445
   0.00558   0.01739  11.48718   0.99926   0.39847   0.00000   0.69373   0.99932   0.03725
   0.00572   0.01761  13.43650   1.05795   0.45992   0.00000   0.75412   1.05804   0.03976
   0.00602   0.01809  17.83825   1.19453   0.60220   0.04378   0.89420   1.19465   0.04569
   0.00627   0.01849  21.90649   1.32705   0.73944   0.16857   1.02961   1.32721   0.05168
   0.00656   0.01895  26.84845   1.49113   0.90864   0.34814   1.19684   1.49136   0.05938
   0.00687   0.01943  32.49876   1.67980   1.10248   0.54582   1.38869   1.68012   0.06866
   0.00715   0.01986  38.04362   1.86643   1.29367   0.74163   1.57814   1.86685   0.07833
   0.00744   0.02030  44.02737   2.06952   1.50125   0.95347   1.78400   2.07006   0.08935
   0.00768   0.02067  49.29725   2.24979   1.68517   1.14091   1.96654   2.25046   0.09958
   0.00797   0.02112  56.12104   2.48564   1.92536   1.38526   2.20511   2.48650   0.11372
   0.00823   0.02152  62.45283   2.70650   2.15000   1.61352   2.42835   2.70756   0.12760
   0.00847   0.02189  68.41299   2.91567   2.36257   1.82934   2.63967   2.91693   0.14114
   0.00878   0.02236  76.49198   3.20305   2.65422   2.12503   2.92979   3.20463   0.16100
   0.00908   0.02281  84.41979   3.48834   2.94347   2.41801   3.21765   3.49028   0.18180
   0.00936   0.02323  92.05459   3.76558   3.22437   2.70234   3.49729   3.76789   0.20285
   0.00964   0.02365  99.97098   4.05622   3.51865   2.99999   3.79034   4.05897   0.22600
   0.00991   0.02407 108.04546   4.35679   3.82276   3.30735   4.09331   4.36004   0.25140
   0.01018   0.02446 115.76609   4.64600   4.11529   3.60290   4.38478   4.64975   0.27648
   0.01043   0.02484 123.37582   4.93555   4.40798   3.89841   4.67653   4.93987   0.30326
   0.01068   0.02522 131.07903   5.23053   4.70610   4.19932   4.97372   5.23546   0.33126
   0.01094   0.02560 138.89120   5.53358   5.01225   4.50818   5.27900   5.53919   0.36152
   0.01118   0.02595 146.40451   5.82741   5.30904   4.80751   5.57499   5.83372   0.39184
   0.01141   0.02630 153.69235   6.11587   5.60031   5.10116   5.86555   6.12293   0.42300
   0.01164   0.02664 161.07246   6.40962   5.89690   5.40012   6.16144   6.41747   0.45544
   0.01187   0.02699 168.58098   6.71311   6.20323   5.70877   6.46713   6.72185   0.49094
   0.01210   0.02732 175.67674   6.99991   6.49272   6.00046   6.75601   7.00950   0.52449
   0.01231   0.02764 182.69348   7.28970   6.78516   6.29495   7.04793   7.30027   0.56124
   0.01253   0.02796 189.73497   7.58056   7.07866   6.59052   7.34092   7.59210   0.59813
   0.00428   0.01551  -3.13558   0.56073   0.00000   0.00000   0.25126   0.56072   0.01688
   0.00452   0.01590  -2.45785   0.56955   0.00000   0.00000   0.26344   0.56954   0.01812
   0.00488   0.01648  -1.05874   0.59802   0.00791   0.00000   0.29658   0.59800   0.02019
   0.00514   0.01689   0.20142   0.62910   0.03712   0.00000   0.33085   0.62909   0.02191
   0.00541   0.01732   1.77349   0.67145   0.08636   0.00000   0.37639   0.67144   0.02397
   0.00565   0.01770   3.35387   0.71574   0.13466   0.00000   0.42334   0.71573   0.02596
   0.00588   0.01806   5.04458   0.76426   0.18737   0.00000   0.47432   0.76426   0.02808
   0.00612   0.01844   7.13183   0.82571   0.25297   0.00000   0.53829   0.82571   0.03069
   0.00634   0.01877   9.13337   0.88549   0.31628   0.00000   0.60019   0.88550   0.03321
   0.00655   0.01909  11.17960   0.94711   0.38124   0.00000   0.66382   0.94713   0.03582
   0.00671   0.01935  12.97266   1.00176   0.43846   0.00000   0.72002   1.00179   0.03815
   0.00707   0.01989  16.99991   1.12826   0.57029   0.04044   0.84972   1.12832   0.04363
   0.00737   0.02036  20.69313   1.25015   0.69661   0.15547   0.97428   1.25025   0.04915
   0.00772   0.02089  25.15015   1.40021   0.85145   0.32025   1.12721   1.40036   0.05622
   0.00808   0.02144  30.21347   1.57173   1.02782   0.50050   1.30166   1.57196   0.06470
   0.00841   0.02194  35.15289   1.74051   1.20087   0.67810   1.47302   1.74084   0.07351
   0.00875   0.02245  40.45525   1.92333   1.38789   0.86934   1.65839   1.92377   0.08350
   0.00903   0.02287  45.10269   2.08494   1.55292   1.03785   1.82208   2.08550   0.09275
   0.00938   0.02339  51.08764   2.29539   1.76744   1.25649   2.03503   2.29612   0.10548
   0.00969   0.02386  56.61605   2.49173   1.96731   1.45992   2.23355   2.49264   0.11795
   0.00997   0.02428  61.80496   2.67721   2.15598   1.65180   2.42101   2.67830   0.13009
   0.01033   0.02482  68.79691   2.93080   2.41356   1.91338   2.67710   2.93218   0.14781
   0.01068   0.02534  75.62598   3.18157   2.66803   2.17154   2.93023   3.18328   0.16632
   0.01100   0.02582  82.17973   3.42457   2.91445   2.42134   3.17542   3.42661   0.18501
   0.01133   0.02630  88.94697   3.67845   3.17173   2.68194   3.43151   3.68088   0.20550
   0.01166   0.02678  95.81590   3.93995   3.43654   2.94995   3.69520   3.94284   0.22791
   0.01196   0.02724 102.36956   4.19112   3.69082   3.20722   3.94845   4.19447   0.25001
   0.01226   0.02767 108.79523   4.44154   3.94416   3.46333   4.20087   4.44540   0.27352
   0.01255   0.02811 115.28679   4.69622   4.20178   3.72369   4.45758   4.70063   0.29806
   0.01285   0.02854 121.84296   4.95700   4.46545   3.99004   4.72040   4.96203   0.32452
   0.01313   0.02895 128.13271   5.20935   4.72055   4.24764   4.97472   5.21501   0.35098
   0.01339   0.02935 134.21120   5.45635   4.97017   4.49960   5.22363   5.46268   0.37812
   0.01366   0.02974 140.35652   5.70756   5.22401   4.75578   5.47678   5.71459   0.40633
   0.01394   0.03014 146.58034   5.96614   5.48524   5.01929   5.73737   5.97398   0.43712
   0.01419   0.03052 152.46202   6.21051   5.73211   5.26832   5.98363   6.21911   0.46621
   0.01444   0.03088 158.24219   6.45622   5.98027   5.51850   6.23127   6.46568   0.49796
   0.01469   0.03125 164.04256   6.70282   6.22932   5.76958   6.47980   6.71315   0.52982
   0.00476   0.01651  -2.81946   0.53148   0.00000   0.00000   0.23946   0.53147   0.01676
   0.00503   0.01694  -2.13658   0.54166   0.00000   0.00000   0.25279   0.54164   0.01795
   0.00544   0.01758  -0.75426   0.57114   0.00785   0.00000   0.28664   0.57112   0.01992
   0.00574   0.01803   0.47399   0.60223   0.03673   0.00000   0.32071   0.60220   0.02157
   0.00605   0.01852   1.99173   0.64386   0.08500   0.00000   0.36532   0.64383   0.02353
   0.00632   0.01893   3.50695   0.68691   0.13184   0.00000   0.41085   0.68687   0.02542
   0.00658   0.01933   5.11944   0.73372   0.18264   0.00000   0.45996   0.73369   0.02744
   0.00686   0.01975   7.09645   0.79251   0.24538   0.00000   0.52111   0.79248   0.02991
   0.00711   0.02012   8.98304   0.84939   0.30561   0.00000   0.57998   0.84936   0.03230
   0.00734   0.02048  10.90591   0.90783   0.36722   0.00000   0.64029   0.90781   0.03476
   0.00753   0.02076  12.58304   0.95941   0.42125   0.00000   0.69332   0.95940   0.03696
   0.00793   0.02136  16.33459   1.07835   0.54526   0.03796   0.81526   1.07837   0.04212
   0.00828   0.02188  19.75463   1.19239   0.66350   0.14576   0.93178   1.19244   0.04729
   0.00867   0.02247  23.86144   1.33215   0.80781   0.29967   1.07424   1.33225   0.05389
   0.00908   0.02308  28.50437   1.49122   0.97147   0.46721   1.23603   1.49138   0.06180
   0.00945   0.02363  33.01346   1.64712   1.13143   0.63165   1.39435   1.64737   0.06998
   0.00983   0.02420  37.83470   1.81540   1.30372   0.80811   1.56502   1.81575   0.07924
   0.01015   0.02467  42.04524   1.96371   1.45528   0.96310   1.71528   1.96417   0.08779
   0.01054   0.02525  47.44538   2.15617   1.65160   1.16349   1.91006   2.15679   0.09953
   0.01089   0.02576  52.41682   2.33521   1.83399   1.34940   2.09114   2.33599   0.11099
   0.01121   0.02623  57.07288   2.50405   2.00586   1.52444   2.26183   2.50500   0.12214
   0.01162   0.02683  63.31919   2.73403   2.23964   1.76216   2.49416   2.73526   0.13836
   0.01201   0.02740  69.39889   2.96081   2.46993   1.99608   2.72314   2.96233   0.15526
   0.01237   0.02794  75.21840   3.18008   2.69246   2.22194   2.94446   3.18192   0.17230
   0.01274   0.02848  81.20902   3.40861   2.92421   2.45697   3.17505   3.41081   0.19094
   0.01310   0.02901  87.26792   3.64330   3.16205   2.69796   3.41179   3.64592   0.21128
   0.01345   0.02951  93.03951   3.86844   3.39012   2.92897   3.63886   3.87148   0.23131
   0.01378   0.02999  98.67655   4.09219   3.61665   3.15823   3.86448   4.09570   0.25257
   0.01411   0.03048 104.36305   4.31948   3.84672   3.39101   4.09366   4.32350   0.27474
   0.01444   0.03096 110.08869   4.55164   4.08163   3.62854   4.32773   4.55623   0.29859
   0.01475   0.03141 115.57176   4.77597   4.30856   3.85793   4.55388   4.78114   0.32242
   0.01505   0.03185 120.85634   4.99507   4.53014   4.08181   4.77476   5.00085   0.34680
   0.01535   0.03229 126.19264   5.21768   4.75525   4.30922   4.99918   5.22411   0.37214
   0.01565   0.03273 131.57915   5.44623   4.98629   4.54251   5.22959   5.45339   0.39973
   0.01594   0.03315 136.66954   5.66222   5.20464   4.76298   5.44733   5.67007   0.42581
   0.01622   0.03355 141.64952   5.87860   5.42334   4.98366   5.66550   5.88725   0.45417
   0.01650   0.03396 146.64680   6.09577   5.64282   5.20514   5.88447   6.10522   0.48264
   0.00681   0.02023  -1.96011   0.45174   0.00000   0.00000   0.20693   0.45169   0.01640
   0.00723   0.02083  -1.27619   0.46501   0.00000   0.00000   0.22274   0.46494   0.01743
   0.00784   0.02172   0.03404   0.49615   0.00750   0.00000   0.25742   0.49606   0.01914
   0.00829   0.02236   1.15301   0.52636   0.03477   0.00000   0.29003   0.52624   0.02056
   0.00875   0.02303   2.49677   0.56498   0.07929   0.00000   0.33106   0.56484   0.02224
   0.00916   0.02361   3.81010   0.60370   0.12121   0.00000   0.37179   0.60356   0.02386
   0.00955   0.02416   5.18522   0.64495   0.16587   0.00000   0.41490   0.64479   0.02557
   0.00996   0.02476   6.83546   0.69549   0.21978   0.00000   0.46734   0.69532   0.02765
   0.01032   0.02527   8.38646   0.74361   0.27076   0.00000   0.51706   0.74343   0.02965
   0.01067   0.02577   9.95231   0.79258   0.32243   0.00000   0.56754   0.79239   0.03171
   0.01094   0.02616  11.29810   0.83517   0.36712   0.00000   0.61131   0.83498   0.03352
   0.01153   0.02701  14.27001   0.93226   0.46854   0.03086   0.71082   0.93208   0.03776
   0.01204   0.02773  16.92854   1.02390   0.56377   0.11804   0.80447   1.02373   0.04196
   0.01261   0.02855  20.07056   1.13472   0.67847   0.24124   0.91746   1.13457   0.04728
   0.01321   0.02941  23.56841   1.25912   0.80681   0.37338   1.04407   1.25901   0.05358
   0.01375   0.03018  26.91722   1.37955   0.93071   0.50150   1.16645   1.37950   0.06004
   0.01430   0.03097  30.45271   1.50817   1.06274   0.63748   1.29700   1.50818   0.06729
   0.01476   0.03163  33.50488   1.62042   1.17777   0.75575   1.41082   1.62051   0.07393
   0.01532   0.03243  37.36845   1.76450   1.32515   0.90697   1.55679   1.76470   0.08297
   0.01582   0.03315  40.88723   1.89734   1.46086   1.04600   1.69128   1.89767   0.09173
   0.01627   0.03380  44.15995   2.02191   1.58801   1.17614   1.81733   2.02235   0.10021
   0.01686   0.03464  48.48876   2.18962   1.75897   1.35081   1.98694   2.19027   0.11244
   0.01741   0.03543  52.65569   2.35351   1.92586   1.52111   2.15260   2.35438   0.12509
   0.01793   0.03617  56.61143   2.51091   2.08603   1.68442   2.31166   2.51202   0.13776
   0.01845   0.03692  60.64336   2.67364   2.25151   1.85298   2.47606   2.67503   0.15154
   0.01896   0.03766  64.67485   2.83923   2.41978   2.02421   2.64329   2.84094   0.16645
   0.01945   0.03836  68.49554   2.99743   2.58048   2.18766   2.80304   2.99945   0.18110
   0.01991   0.03902  72.18118   3.15309   2.73851   2.34825   2.96021   3.15547   0.19651
   0.02037   0.03969  75.88186   3.31063   2.89840   2.51068   3.11926   3.31339   0.21254
   0.02083   0.04035  79.57175   3.47031   3.06040   2.67514   3.28045   3.47350   0.22968
   0.02127   0.04098  83.08510   3.62388   3.21618   2.83322   3.43548   3.62751   0.24673
   0.02168   0.04158  86.44189   3.77286   3.36725   2.98644   3.58587   3.77695   0.26409
   0.02210   0.04219  89.81870   3.92376   3.52025   3.14160   3.73821   3.92834   0.28208
   0.02252   0.04280  93.19105   4.07740   3.67599   3.29944   3.89332   4.08252   0.30154
   0.02292   0.04337  96.37801   4.22260   3.82317   3.44859   4.03990   4.22823   0.31993
   0.02330   0.04392  99.45109   4.36643   3.96893   3.59621   4.18513   4.37265   0.33976
   0.02369   0.04448 102.53458   4.51076   4.11520   3.74435   4.33088   4.51758   0.35966
   0.01000   0.02513  -1.25548   0.38642   0.00000   0.00000   0.17972   0.38630   0.01599
   0.01062   0.02598  -0.58927   0.40133   0.00000   0.00000   0.19668   0.40118   0.01689
   0.01154   0.02724   0.62558   0.43234   0.00695   0.00000   0.23052   0.43213   0.01837
   0.01220   0.02815   1.62514   0.46062   0.03195   0.00000   0.26073   0.46036   0.01959
   0.01290   0.02911   2.79253   0.49545   0.07199   0.00000   0.29749   0.49515   0.02102
   0.01349   0.02993   3.90954   0.52946   0.10870   0.00000   0.33310   0.52912   0.02239
   0.01406   0.03072   5.06006   0.56501   0.14716   0.00000   0.37015   0.56464   0.02384
   0.01467   0.03156   6.41096   0.60759   0.19262   0.00000   0.41425   0.60719   0.02558
   0.01520   0.03229   7.66103   0.64751   0.23499   0.00000   0.45546   0.64709   0.02723
   0.01570   0.03300   8.91074   0.68776   0.27755   0.00000   0.49692   0.68731   0.02893
   0.01611   0.03356   9.96847   0.72228   0.31386   0.00000   0.53238   0.72182   0.03041
   0.01696   0.03475  12.27312   0.80007   0.39536   0.02467   0.61211   0.79958   0.03386
   0.01770   0.03578  14.29376   0.87236   0.47072   0.09400   0.68601   0.87185   0.03724
   0.01852   0.03693  16.64187   0.95859   0.56027   0.19097   0.77399   0.95807   0.04147
   0.01937   0.03813  19.21349   1.05405   0.65909   0.29342   0.87121   1.05352   0.04643
   0.02015   0.03923  21.63827   1.14529   0.75331   0.39152   0.96402   1.14479   0.05147
   0.02093   0.04034  24.16360   1.24166   0.85260   0.49448   1.06193   1.24118   0.05707
   0.02158   0.04126  26.31669   1.32491   0.93823   0.58311   1.14645   1.32447   0.06217
   0.02237   0.04238  29.00401   1.43056   1.04671   0.69513   1.25361   1.43018   0.06904
   0.02307   0.04338  31.42320   1.52706   1.14566   0.79715   1.35143   1.52675   0.07564
   0.02371   0.04429  33.65620   1.61700   1.23782   0.89207   1.44257   1.61677   0.08201
   0.02453   0.04546  36.56459   1.73663   1.36022   1.01789   1.56372   1.73653   0.09110
   0.02530   0.04656  39.33059   1.85241   1.47857   1.13938   1.68092   1.85246   0.10042
   0.02602   0.04760  41.93266   1.96281   1.59134   1.25505   1.79265   1.96302   0.10971
   0.02674   0.04863  44.55599   2.07599   1.70687   1.37342   1.90716   2.07639   0.11975
   0.02745   0.04966  47.14615   2.19003   1.82319   1.49246   2.02251   2.19065   0.13053
   0.02812   0.05062  49.58694   2.29849   1.93379   1.60560   2.13221   2.29933   0.14107
   0.02875   0.05154  51.90913   2.40409   2.04141   1.71556   2.23901   2.40519   0.15208
   0.02939   0.05246  54.22879   2.51054   2.14986   1.82634   2.34666   2.51191   0.16348
   0.03002   0.05337  56.51640   2.61753   2.25883   1.93757   2.45485   2.61920   0.17560
   0.03061   0.05424  58.68063   2.71993   2.36310   2.04395   2.55840   2.72191   0.18761
   0.03118   0.05506  60.72813   2.81853   2.46347   2.14630   2.65812   2.82084   0.19977
   0.03175   0.05589  62.77907   2.91808   2.56480   2.24960   2.75880   2.92074   0.21233
   0.03232   0.05672  64.80254   3.01852   2.66701   2.35373   2.86040   3.02157   0.22584
   0.03286   0.05751  66.71478   3.11344   2.76361   2.45214   2.95641   3.11686   0.23860
   0.03337   0.05826  68.52846   3.20632   2.85811   2.54835   3.05038   3.21016   0.25223
   0.03389   0.05902  70.34812   3.29952   2.95294   2.64488   3.14469   3.30379   0.26591
   0.01265   0.02876  -0.90264   0.35396   0.00000   0.00000   0.16593   0.35377   0.01572
   0.01344   0.02983  -0.25417   0.36929   0.00000   0.00000   0.18306   0.36905   0.01654
   0.01460   0.03139   0.89642   0.39956   0.00656   0.00000   0.21581   0.39924   0.01790
   0.01543   0.03252   1.82321   0.42636   0.03003   0.00000   0.24429   0.42597   0.01901
   0.01630   0.03370   2.88813   0.45873   0.06723   0.00000   0.27836   0.45829   0.02032
   0.01704   0.03472   3.89435   0.48990   0.10084   0.00000   0.31093   0.48940   0.02156
   0.01775   0.03569   4.92063   0.52215   0.13575   0.00000   0.34448   0.52160   0.02286
